component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,notes.1,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
column,uk_hfrhs_100x50x8,steel_section,HFRHS 100x50x8,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,90.9836531431852,12.8865,0.06065576876212346,188.17204301075267,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00208,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X8,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2080.0,,,8.0,2300000.0,61400.0,46000.0,33.3,717000.0,36300.0,28700.0,18.6,1248.0,Hot Finished Rectangular Hollow Sections,100 x 50 x 8,16.3,,,,20.8
column,uk_hfrhs_100x50x10,steel_section,HFRHS 100x50x10,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.05,0.1,99.48561236298073,14.697,0.06632374157532049,197.74011299435028,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00249,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X50X10,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2490.0,,,10.0,2590000.0,71200.0,51800.0,32.2,784000.0,41400.0,31400.0,17.7,1494.0,Hot Finished Rectangular Hollow Sections,100 x 50 x 10,19.6,,,,24.9
column,uk_hfrhs_100x60x3p2,steel_section,HFRHS 100x60x3.2,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,74.61420927223554,7.952,0.04974280618149036,142.27642276422765,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.000972,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X3P2,,,,,,,,,,,,,EC,UK_Blue_Book,metric,972.0000000000001,,,3.2,1310000.0,32000.0,26200.0,36.7,588000.0,22400.0,19600.0,24.6,583.2,Hot Finished Rectangular Hollow Sections,100 x 60 x 3.2,7.63,,,,9.72
column,uk_hfrhs_100x60x3p6,steel_section,HFRHS 100x60x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,82.22790409593304,8.8395,0.05481860273062203,143.44262295081967,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00109,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1090.0,,,3.6,1450000.0,35600.0,28900.0,36.5,648000.0,24900.0,21600.0,24.4,654.0,Hot Finished Rectangular Hollow Sections,100 x 60 x 3.6,8.53,,,,10.9
column,uk_hfrhs_100x60x4,steel_section,HFRHS 100x60x4,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,89.46091417844568,9.6915,0.05964060945229712,144.03292181069958,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.0012,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X4,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1200.0,,,4.0,1580000.0,39100.0,31600.0,36.3,705000.0,27300.0,23500.0,24.3,720.0,Hot Finished Rectangular Hollow Sections,100 x 60 x 4,9.41,,,,12.0
column,uk_hfrhs_100x60x5,steel_section,HFRHS 100x60x5,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,106.08414787685189,11.6795,0.0707227652512346,147.0588235294118,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00147,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X5,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1470.0,,,5.0,1890000.0,47400.0,37800.0,35.8,836000.0,32900.0,27900.0,23.799999999999997,882.0,Hot Finished Rectangular Hollow Sections,100 x 60 x 5,11.6,,,,14.7
column,uk_hfrhs_100x60x6p3,steel_section,HFRHS 100x60x6.3,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,124.48391036745417,14.0225,0.08298927357830278,150.2145922746781,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00181,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X6P3,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1810.0000000000002,,,6.3,2250000.0,57300.0,45000.0,35.2,981000.0,39500.0,32700.000000000004,23.3,1086.0,Hot Finished Rectangular Hollow Sections,100 x 60 x 6.3,14.2,,,,18.1
column,uk_hfrhs_100x60x8,steel_section,HFRHS 100x60x8,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,143.3912525129697,16.7205,0.09559416834197978,155.55555555555554,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00224,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X8,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2240.0,,,8.0,2640000.0,68700.0,52800.0,34.4,1130000.0,47100.0,37800.0,22.5,1344.0,Hot Finished Rectangular Hollow Sections,100 x 60 x 8,17.5,,,,22.4
column,uk_hfrhs_100x60x10,steel_section,HFRHS 100x60x10,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.1,159.8875912976476,19.312,0.10659172753176506,162.03703703703704,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00269,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS100X60X10,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2690.0,,,10.0,2990000.0,80200.0,59900.0,33.3,1260000.0,54400.0,42100.0,21.6,1614.0,Hot Finished Rectangular Hollow Sections,100 x 60 x 10,21.1,,,,26.9
column,uk_hfrhs_120x60x3p6,steel_section,HFRHS 120x60x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.12,96.82081917468659,10.2595,0.06454721278312439,140.56224899598394,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00123,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X60X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1230.0,,,3.6,2270000.0,47200.0,37900.0,43.0,763000.0,28900.0,25400.0,24.900000000000002,738.0,Hot Finished Rectangular Hollow Sections,120 x 60 x 3.6,9.66,,,,12.3
column,uk_hfrhs_120x60x4,steel_section,HFRHS 120x60x4,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.12,105.44967330821044,11.2535,0.07029978220547363,141.70040485829958,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00136,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X60X4,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1360.0,,,4.0,2490000.0,51900.0,41500.0,42.800000000000004,831000.0,31700.0,27700.0,24.700000000000003,816.0,Hot Finished Rectangular Hollow Sections,120 x 60 x 4,10.7,,,,13.6
column,uk_hfrhs_120x60x5,steel_section,HFRHS 120x60x5,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.12,125.37217476355221,13.632,0.08358144984236814,144.03292181069958,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00167,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X60X5,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1670.0,,,5.0,2990000.0,63100.0,49900.0,42.300000000000004,988000.0,38400.0,32900.0,24.3,1002.0,Hot Finished Rectangular Hollow Sections,120 x 60 x 5,13.1,,,,16.7
column,uk_hfrhs_120x60x6p3,steel_section,HFRHS 120x60x6.3,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.12,147.19809992481842,16.4365,0.09813206661654561,147.67932489451476,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00207,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X60X6P3,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2070.0,,,6.3,3580000.0,76700.0,59700.0,41.6,1160000.0,46300.0,38800.0,23.700000000000003,1242.0,Hot Finished Rectangular Hollow Sections,120 x 60 x 6.3,16.2,,,,20.7
column,uk_hfrhs_120x60x8,steel_section,HFRHS 120x60x8,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.12,171.30813353319385,19.667,0.11420542235546256,152.17391304347825,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00256,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X60X8,,,,,,,,,,,,,EC,UK_Blue_Book,metric,2560.0,,,8.0,4250000.0,92700.0,70800.0,40.8,1350000.0,55400.0,45000.0,23.0,1536.0,Hot Finished Rectangular Hollow Sections,120 x 60 x 8,20.1,,,,25.6
column,uk_hfrhs_120x60x10,steel_section,HFRHS 120x60x10,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.06,0.12,192.88026886700345,22.862000000000005,0.12858684591133562,158.37104072398188,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00309,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X60X10,,,,,,,,,,,,,EC,UK_Blue_Book,metric,3090.0,,,10.0,4880000.0,109000.0,81400.0,39.7,1520000.0,64400.00000000001,50500.0,22.1,1854.0,Hot Finished Rectangular Hollow Sections,120 x 60 x 10,24.3,,,,30.9
column,uk_hfrhs_120x80x3p6,steel_section,HFRHS 120x80x3.6,,steel,hot_finished,HFRHS,rectangular_hollow_section,m,,0.08,0.12,186.53552318058885,14.91,0.1243570154537259,107.03363914373088,,,,,eu_steel_1.0,,,False,False,False,False,False,,,True,True,True,0.0,0.00137,0.0,0.0,0.0,HFRHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,"Intrinsic section properties only from SCI Blue Book HFRHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall RHS dimensions.  Reference steel column capacity basis (EC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=EC 355.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,RHS120X80X3P6,,,,,,,,,,,,,EC,UK_Blue_Book,metric,1370.0,,,3.6,2760000.0,55600.0,46000.0,44.800000000000004,1470000.0,42000.0,36700.0,32.7,822.0,Hot Finished Rectangular Hollow Sections,120 x 80 x 3.6,10.8,,,,13.7
