component,system_id,category,type,span_behavior,manufacturer,unit,length,width,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source
floor,stressline_bb_125x225_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.65,1.41,3,5.65,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1970 kg/m3 block",0.127834,0.065,,0.00383502,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.65,1.41,4,5.25,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1970 kg/m3 block",0.127834,0.065,,0.00383502,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.65,1.41,5,4.93,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1970 kg/m3 block",0.127834,0.065,,0.00383502,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.15,1.41,1.5,6.75,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1350 kg/m3 block",0.127552,0.065,,0.00382656,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.15,1.41,2,6.41,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1350 kg/m3 block",0.127552,0.065,,0.00382656,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.15,1.41,2.5,6.11,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1350 kg/m3 block",0.127552,0.065,,0.00382656,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.15,1.41,3,5.85,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1350 kg/m3 block",0.127552,0.065,,0.00382656,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.15,1.41,4,5.42,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1350 kg/m3 block",0.127552,0.065,,0.00382656,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.15,1.41,5,5.07,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 1350 kg/m3 block",0.127552,0.065,,0.00382656,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.58,1.41,1.5,7.16,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 650 kg/m3 block",0.127681,0.065,,0.00383043,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.58,1.41,2,6.75,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 650 kg/m3 block",0.127681,0.065,,0.00383043,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.58,1.41,2.5,6.41,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 650 kg/m3 block",0.127681,0.065,,0.00383043,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.58,1.41,3,6.11,concrete,screed,pt,rebar,,,,"125x225 @ 530 mm centres, 650 kg/m3 block",0.127681,0.065,,0.00383043,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.28,1.41,1.5,3.99,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1970 kg/m3 block",0.111861,0.065,,0.00335583,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.28,1.41,2,3.81,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1970 kg/m3 block",0.111861,0.065,,0.00335583,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.28,1.41,2.5,3.64,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1970 kg/m3 block",0.111861,0.065,,0.00335583,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.28,1.41,3,3.5,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1970 kg/m3 block",0.111861,0.065,,0.00335583,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.28,1.41,4,3.26,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1970 kg/m3 block",0.111861,0.065,,0.00335583,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.28,1.41,5,3.06,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1970 kg/m3 block",0.111861,0.065,,0.00335583,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.78,1.41,1.5,4.2,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1350 kg/m3 block",0.111962,0.065,,0.00335886,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.78,1.41,2,3.99,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1350 kg/m3 block",0.111962,0.065,,0.00335886,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.78,1.41,2.5,3.81,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1350 kg/m3 block",0.111962,0.065,,0.00335886,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.78,1.41,3,3.64,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1350 kg/m3 block",0.111962,0.065,,0.00335886,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.78,1.41,4,3.37,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1350 kg/m3 block",0.111962,0.065,,0.00335886,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.78,1.41,5,3.16,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 1350 kg/m3 block",0.111962,0.065,,0.00335886,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.22,1.41,1.5,4.2,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 650 kg/m3 block",0.111665,0.065,,0.00334995,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.22,1.41,2,3.2,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 650 kg/m3 block",0.111665,0.065,,0.00334995,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.22,1.41,2.5,4.02,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 650 kg/m3 block",0.111665,0.065,,0.00334995,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_510/285_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.22,1.41,3,3.83,concrete,screed,pt,rebar,,,,"105x150 @ 510/285 mm centres, 650 kg/m3 block",0.111665,0.065,,0.00334995,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.34,1.41,1.5,4.92,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1970 kg/m3 block",0.113199,0.065,,0.00339597,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.34,1.41,2,4.61,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1970 kg/m3 block",0.113199,0.065,,0.00339597,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.34,1.41,2.5,4.42,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1970 kg/m3 block",0.113199,0.065,,0.00339597,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.34,1.41,3,4.25,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1970 kg/m3 block",0.113199,0.065,,0.00339597,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.34,1.41,4,3.96,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1970 kg/m3 block",0.113199,0.065,,0.00339597,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.34,1.41,5,3.7,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1970 kg/m3 block",0.113199,0.065,,0.00339597,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.86,1.41,1.5,5,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1350 kg/m3 block",0.113612,0.065,,0.00340836,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.86,1.41,2,4.82,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1350 kg/m3 block",0.113612,0.065,,0.00340836,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.86,1.41,2.5,4.6,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1350 kg/m3 block",0.113612,0.065,,0.00340836,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.86,1.41,3,4.41,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1350 kg/m3 block",0.113612,0.065,,0.00340836,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.86,1.41,4,4.08,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1350 kg/m3 block",0.113612,0.065,,0.00340836,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.86,1.41,5,3.8,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 1350 kg/m3 block",0.113612,0.065,,0.00340836,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.32,1.41,1.5,5,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 650 kg/m3 block",0.113784,0.065,,0.00341352,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.32,1.41,2,5,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 650 kg/m3 block",0.113784,0.065,,0.00341352,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.32,1.41,2.5,4.84,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 650 kg/m3 block",0.113784,0.065,,0.00341352,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x150_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.32,1.41,3,4.61,concrete,screed,pt,rebar,,,,"125x150 @ 530/305 mm centres, 650 kg/m3 block",0.113784,0.065,,0.00341352,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.46,1.41,1.5,5.49,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1970 kg/m3 block",0.116952,0.065,,0.00350856,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.46,1.41,2,5.25,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1970 kg/m3 block",0.116952,0.065,,0.00350856,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.46,1.41,2.5,5.03,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1970 kg/m3 block",0.116952,0.065,,0.00350856,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.46,1.41,3,4.84,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1970 kg/m3 block",0.116952,0.065,,0.00350856,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.46,1.41,4,4.52,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1970 kg/m3 block",0.116952,0.065,,0.00350856,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.46,1.41,5,4.25,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1970 kg/m3 block",0.116952,0.065,,0.00350856,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.02,1.41,1.5,5.73,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1350 kg/m3 block",0.117132,0.065,,0.00351396,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.02,1.41,2,5.46,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1350 kg/m3 block",0.117132,0.065,,0.00351396,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.02,1.41,2.5,5.22,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1350 kg/m3 block",0.117132,0.065,,0.00351396,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.02,1.41,3,5.01,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1350 kg/m3 block",0.117132,0.065,,0.00351396,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.02,1.41,4,4.65,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1350 kg/m3 block",0.117132,0.065,,0.00351396,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.02,1.41,5,4.36,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 1350 kg/m3 block",0.117132,0.065,,0.00351396,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.53,1.41,1.5,6.05,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 650 kg/m3 block",0.117252,0.065,,0.00351756,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.53,1.41,2,5.73,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 650 kg/m3 block",0.117252,0.065,,0.00351756,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.53,1.41,2.5,5.45,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 650 kg/m3 block",0.117252,0.065,,0.00351756,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_165x150_570/345_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,1.53,1.41,3,5.21,concrete,screed,pt,rebar,,,,"165x150 @ 570/345 mm centres, 650 kg/m3 block",0.117252,0.065,,0.00351756,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.85,1.41,1.5,7.15,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1970 kg/m3 block",0.134857,0.065,,0.00404571,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.85,1.41,2,6.83,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1970 kg/m3 block",0.134857,0.065,,0.00404571,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.85,1.41,2.5,6.55,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1970 kg/m3 block",0.134857,0.065,,0.00404571,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.85,1.41,3,6.3,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1970 kg/m3 block",0.134857,0.065,,0.00404571,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.85,1.41,4,5.87,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1970 kg/m3 block",0.134857,0.065,,0.00404571,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.85,1.41,5,5.51,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1970 kg/m3 block",0.134857,0.065,,0.00404571,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.37,1.41,1.5,7.46,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1350 kg/m3 block",0.135247,0.065,,0.00405741,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.37,1.41,2,7.1,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1350 kg/m3 block",0.135247,0.065,,0.00405741,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.37,1.41,2.5,6.78,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1350 kg/m3 block",0.135247,0.065,,0.00405741,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.37,1.41,3,6.5,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1350 kg/m3 block",0.135247,0.065,,0.00405741,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.37,1.41,4,6.03,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1350 kg/m3 block",0.135247,0.065,,0.00405741,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_1350,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,2.37,1.41,5,5.65,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 1350 kg/m3 block",0.135247,0.065,,0.00405741,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.83,1.41,1.5,7.8,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 650 kg/m3 block",0.135343,0.065,,0.00406029,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.83,1.41,2,7.44,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 650 kg/m3 block",0.135343,0.065,,0.00406029,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.83,1.41,2.5,7.08,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 650 kg/m3 block",0.135343,0.065,,0.00406029,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_125x225_530/305_650,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.225,0.065,,1.83,1.41,3,6.76,concrete,screed,pt,rebar,,,,"125x225 @ 530/305 mm centres, 650 kg/m3 block",0.135343,0.065,,0.00406029,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
floor,stressline_bb_105x150_285_1970,precast,beam_and_block,one-way,Stressline,metric,,,0.1,0.15,0.065,,2.42,1.41,1.5,4.2,concrete,screed,pt,rebar,,,,"105x150 @ 285 mm centres, 1970 kg/m3 block",0.116436,0.065,,0.00349308,,,"Stressline Flooring Systems Guide 2022, pp. 10-11"
