system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source,notes,span_evaluated_m,carbon_total_kgCO2,carbon_per_m2,cost_total,cost_per_m2,_carbon_breakdown,evaluated_span_m,type,category
verco_PLW2_NWC_42,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,937.0,1404.0,7.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L7ft_W937psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_43,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,701.0,940.0,8.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L8ft_W701psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_44,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,540.0,660.0,9.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L9ft_W540psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_45,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,424.0,481.0,10.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L10ft_W424psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_46,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,339.0,361.0,11.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L11ft_W339psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_47,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,274.0,278.0,12.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L12ft_W274psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_48,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,183.0,175.0,14.0,0.45862069,1.33,,us_nw_concrete,us_steel_20,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g20_L14ft_W183psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_49,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,1662.0,2448.0,6.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L6ft_W1662psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_5,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,246.0,182.0,10.0,0.33310345,0.966,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d4in_g22_L10ft_W246psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_50,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,1203.0,1542.0,7.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L7ft_W1203psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_51,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,905.0,1033.0,8.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L8ft_W905psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_52,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,700.0,725.0,9.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L9ft_W700psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_53,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,554.0,528.0,10.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L10ft_W554psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_54,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,446.0,397.0,11.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L11ft_W446psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_55,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,364.0,306.0,12.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L12ft_W364psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_56,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,249.0,192.0,14.0,0.45862069,1.33,,us_nw_concrete,us_steel_18,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g18_L14ft_W249psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_57,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,2039.0,2666.0,6.0,0.45862069,1.33,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g16_L6ft_W2039psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_58,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,1480.0,1679.0,7.0,0.45862069,1.33,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g16_L7ft_W1480psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_59,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,1117.0,1124.0,8.0,0.45862069,1.33,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g16_L8ft_W1117psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_6,verco_PLW2_NWC,0.33464567,,,0.00333333,48.3,195.0,136.0,11.0,0.33310345,0.966,,us_nw_concrete,us_steel_22,,,,verco_PLW2_36_W2_36_NWC_d4in_g22_L11ft_W195psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_60,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,868.0,790.0,9.0,0.45862069,1.33,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g16_L9ft_W868psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_PLW2_NWC_61,verco_PLW2_NWC,0.45931759,,,0.00333333,66.5,689.0,575.0,10.0,0.45862069,1.33,,us_nw_concrete,us_steel_16,,,,verco_PLW2_36_W2_36_NWC_d5p5in_g16_L10ft_W689psf,,,0.0,21238.264699079486,21238.264699079486,53.26179406587,53.26179406587,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.45862069, 'qty_kg': 1065.2277283871301, 'a1a3': 14.646877252392, 'a4': 3.19568318516139, 'a5': 5.326138641935651, 'total': 23.16869907948904, 'cost': 53.26145521246}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.33, 'qty_kg': 10440.5, 'a1a3': 20881.0, 'a4': 125.28599999999999, 'a5': 208.81, 'total': 21215.096, 'cost': 0.00033885341}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_16', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
