system_variant,system_family,unit,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,material_concrete_id,material_screed_id,material_pt_id,material_steel_id,material_rebar_id,material_timber_id,ebc_mm,beam_ref,source
verco_PLB_NWC_63,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,664.0,0.0,10.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L10ft_W664psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_64,verco_PLB_NWC,imperial,0.41666667,,0.0,0.00333333,60.4,442.0,0.0,12.0,0.41655172,0.0,0.007142857,0.012496552,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d5in_g16_L12ft_W442psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_65,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,3130.0,0.0,4.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L4ft_W3130psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_66,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,2031.0,0.0,5.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L5ft_W2031psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_67,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1387.0,0.0,6.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L6ft_W1387psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_68,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,999.0,0.0,7.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L7ft_W999psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_69,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,747.0,0.0,8.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L8ft_W747psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_70,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,575.0,0.0,9.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L9ft_W575psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_71,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,451.0,0.0,10.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L10ft_W451psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_72,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,290.0,0.0,12.0,0.5,0.0,0.003877551,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g22_L12ft_W290psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_73,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,3129.0,0.0,4.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L4ft_W3129psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_74,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,2408.0,0.0,5.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L5ft_W2408psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_75,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1649.0,0.0,6.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L6ft_W1649psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_76,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1191.0,0.0,7.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L7ft_W1191psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_77,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,894.0,0.0,8.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L8ft_W894psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_78,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,690.0,0.0,9.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L9ft_W690psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_79,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,545.0,0.0,10.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L10ft_W545psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_80,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,355.0,0.0,12.0,0.5,0.0,0.004693878,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g20_L12ft_W355psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_81,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,3128.0,0.0,4.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L4ft_W3128psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_82,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,2487.0,0.0,5.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L5ft_W2487psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_83,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,2060.0,0.0,6.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L6ft_W2060psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_84,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1556.0,0.0,7.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L7ft_W1556psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_85,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1173.0,0.0,8.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L8ft_W1173psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_86,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,911.0,0.0,9.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L9ft_W911psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_87,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,723.0,0.0,10.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L10ft_W723psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_88,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,479.0,0.0,12.0,0.5,0.0,0.005918367,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g18_L12ft_W479psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_89,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,3128.0,0.0,4.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L4ft_W3128psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_90,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,2487.0,0.0,5.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L5ft_W2487psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_91,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,2059.0,0.0,6.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L6ft_W2059psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_92,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1754.0,0.0,7.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L7ft_W1754psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_93,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1440.0,0.0,8.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L8ft_W1440psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_94,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,1122.0,0.0,9.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L9ft_W1122psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_95,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,894.0,0.0,10.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L10ft_W894psf,Verco Deck Solutions p119 NWC
verco_PLB_NWC_96,verco_PLB_NWC,imperial,0.49868766,,0.0,0.00333333,72.5,597.0,0.0,12.0,0.5,0.0,0.007142857,0.015,,,us_nw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_NWC_d6in_g16_L12ft_W597psf,Verco Deck Solutions p119 NWC
verco_PLB_LWC_1,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,1295.0,0.0,4.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L4ft_W1295psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_2,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,818.0,0.0,5.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L5ft_W818psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_3,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,559.0,0.0,6.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L6ft_W559psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_4,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,402.0,0.0,7.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L7ft_W402psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_5,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,301.0,0.0,8.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L8ft_W301psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_6,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,231.0,0.0,9.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L9ft_W231psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_7,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,182.0,0.0,10.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L10ft_W182psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_8,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,117.0,0.0,12.0,0.29181818,0.0,0.003877551,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g22_L12ft_W117psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_9,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,1480.0,0.0,4.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L4ft_W1480psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_10,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,954.0,0.0,5.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L5ft_W954psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_11,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,653.0,0.0,6.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L6ft_W653psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_12,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,471.0,0.0,7.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L7ft_W471psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_13,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,354.0,0.0,8.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L8ft_W354psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_14,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,273.0,0.0,9.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L9ft_W273psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_15,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,215.0,0.0,10.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L10ft_W215psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_16,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,140.0,0.0,12.0,0.29181818,0.0,0.004693878,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g20_L12ft_W140psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_17,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,1479.0,0.0,4.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L4ft_W1479psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_18,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,1177.0,0.0,5.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L5ft_W1177psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_19,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,825.0,0.0,6.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L6ft_W825psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_20,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,598.0,0.0,7.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L7ft_W598psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_21,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,450.0,0.0,8.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L8ft_W450psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_22,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,349.0,0.0,9.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L9ft_W349psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_23,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,277.0,0.0,10.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L10ft_W277psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_24,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,182.0,0.0,12.0,0.29181818,0.0,0.005918367,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g18_L12ft_W182psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_25,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,1478.0,0.0,4.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L4ft_W1478psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_26,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,1176.0,0.0,5.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L5ft_W1176psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_27,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,975.0,0.0,6.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L6ft_W975psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_28,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,713.0,0.0,7.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L7ft_W713psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_29,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,539.0,0.0,8.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L8ft_W539psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_30,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,419.0,0.0,9.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L9ft_W419psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_31,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,333.0,0.0,10.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L10ft_W333psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_32,verco_PLB_LWC,imperial,0.29199475,,0.0,0.00333333,32.1,221.0,0.0,12.0,0.29181818,0.0,0.007142857,0.008754545,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d3p5in_g16_L12ft_W221psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_33,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1613.0,0.0,4.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L4ft_W1613psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_34,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1019.0,0.0,5.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L5ft_W1019psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_35,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,697.0,0.0,6.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L6ft_W697psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_36,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,502.0,0.0,7.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L7ft_W502psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_37,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,376.0,0.0,8.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L8ft_W376psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_38,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,290.0,0.0,9.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L9ft_W290psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_39,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,228.0,0.0,10.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L10ft_W228psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_40,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,147.0,0.0,12.0,0.33363636,0.0,0.003877551,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g22_L12ft_W147psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_41,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1772.0,0.0,4.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L4ft_W1772psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_42,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1193.0,0.0,5.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L5ft_W1193psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_43,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,817.0,0.0,6.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L6ft_W817psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_44,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,591.0,0.0,7.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L7ft_W591psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_45,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,444.0,0.0,8.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L8ft_W444psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_46,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,343.0,0.0,9.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L9ft_W343psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_47,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,271.0,0.0,10.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L10ft_W271psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_48,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,177.0,0.0,12.0,0.33363636,0.0,0.004693878,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g20_L12ft_W177psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_49,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1771.0,0.0,4.0,0.33363636,0.0,0.005918367,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g18_L4ft_W1771psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_50,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1410.0,0.0,5.0,0.33363636,0.0,0.005918367,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g18_L5ft_W1410psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_51,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,1040.0,0.0,6.0,0.33363636,0.0,0.005918367,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g18_L6ft_W1040psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_52,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,754.0,0.0,7.0,0.33363636,0.0,0.005918367,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g18_L7ft_W754psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_53,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,569.0,0.0,8.0,0.33363636,0.0,0.005918367,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g18_L8ft_W569psf,Verco Deck Solutions p120 LWC
verco_PLB_LWC_54,verco_PLB_LWC,imperial,0.33464567,,0.0,0.00333333,36.7,442.0,0.0,9.0,0.33363636,0.0,0.005918367,0.010009091,,,us_lw_concrete,screed,,,rebar,,,verco_PLB_36_B_36_LWC_d4in_g18_L9ft_W442psf,Verco Deck Solutions p120 LWC
